Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
56684,53,21413,53,allow,301,94,207,2,31,1,1
61858,10443,43005,10443,allow,10747,2507,8240,26,48,14,12
58944,445,0,0,drop,70,70,0,1,0,1,0
64779,53,46294,53,allow,497,102,395,4,40,2,2
32012,500,63361,500,allow,879,462,417,2,600,1,1
49940,443,15585,443,allow,4363,1298,3065,17,127,8,9
51310,64147,0,0,deny,62,62,0,1,0,1,0
65441,445,0,0,drop,70,70,0,1,0,1,0
64846,445,0,0,drop,66,66,0,1,0,1,0
38269,443,44100,443,allow,130,70,60,2,15,1,1
57035,53,19895,53,allow,198,101,97,2,31,1,1
53308,445,0,0,drop,66,66,0,1,0,1,0
41036,443,13628,443,allow,153,93,60,2,5,1,1
7749,36237,0,0,deny,66,66,0,1,0,1,0
64945,53,32076,53,allow,733,94,639,2,30,1,1
55201,26467,0,0,deny,62,62,0,1,0,1,0
54219,443,4628,443,allow,499,425,74,4,0,3,1
42366,57470,0,0,deny,66,66,0,1,0,1,0
57778,443,43252,443,allow,6182,3879,2303,53,3828,31,22
53779,37965,0,0,deny,66,66,0,1,0,1,0
49926,53,15614,53,allow,180,94,86,2,30,1,1
64121,445,0,0,drop,70,70,0,1,0,1,0
50966,443,50616,443,allow,17161,1619,15542,18,143,4,14
49568,53,53479,53,allow,184,102,82,2,29,1,1
55019,443,34089,443,allow,12411,7888,4523,33,17,19,14
62153,445,0,0,drop,66,66,0,1,0,1,0
53980,36153,5182,36153,allow,258,70,188,4,7,2,2
27005,33038,17485,33038,allow,892,126,766,2,30,1,1
51944,56205,0,0,deny,66,66,0,1,0,1,0
3578,51505,0,0,deny,66,66,0,1,0,1,0
64684,53,15819,53,allow,184,94,90,2,31,1,1
55123,64097,0,0,deny,66,66,0,1,0,1,0
55376,53,17927,53,allow,711,87,624,2,30,1,1
2946,53,2946,53,allow,240,96,144,2,30,1,1
54967,53,43919,53,allow,178,94,84,2,31,1,1
37991,443,14336,443,allow,8365,3018,5347,31,271,15,16
64679,53,17226,53,allow,211,102,109,2,31,1,1
52043,80,36469,80,allow,4185,3462,723,14,15,7,7
65188,27126,32293,27126,allow,268,78,190,2,29,1,1
65209,53,36498,53,allow,166,86,80,2,30,1,1
47809,53,47809,53,allow,260,106,154,2,32,1,1
33405,37965,0,0,deny,62,62,0,1,0,1,0
49393,53,14583,53,allow,183,86,97,2,30,1,1
61968,445,0,0,drop,70,70,0,1,0,1,0
53406,44847,0,0,deny,66,66,0,1,0,1,0
58882,445,0,0,drop,66,66,0,1,0,1,0
55330,445,0,0,drop,70,70,0,1,0,1,0
33149,5228,22043,5228,allow,15651,3559,12092,63,6557,28,35
56808,53,18042,53,allow,180,94,86,2,35,1,1
52167,80,36480,80,allow,1734,800,934,10,16,6,4
50207,445,0,0,drop,66,66,0,1,0,1,0
52247,53,24197,53,allow,216,86,130,2,30,1,1
64894,53,19330,53,allow,195,102,93,2,30,1,1
51455,443,21298,443,allow,8618,3110,5508,34,1695,18,16
46495,4607,0,0,deny,60,60,0,1,0,1,0
56843,445,0,0,drop,70,70,0,1,0,1,0
55531,445,0,0,drop,70,70,0,1,0,1,0
56880,53,13587,53,allow,209,110,99,2,30,1,1
55498,445,0,0,drop,70,70,0,1,0,1,0
59377,9319,0,0,deny,62,62,0,1,0,1,0
55676,445,0,0,drop,70,70,0,1,0,1,0
50387,445,0,0,drop,70,70,0,1,0,1,0
38968,80,48567,80,allow,1280,586,694,10,15,5,5
53981,53,31166,53,allow,199,94,105,2,31,1,1
50788,48817,0,0,deny,62,62,0,1,0,1,0
41098,443,2984,443,allow,3384,762,2622,15,135,7,8
59874,22114,0,0,deny,66,66,0,1,0,1,0
64297,443,21726,443,allow,56432,4371,52061,72,135,29,43
55336,53,26759,53,allow,199,102,97,2,31,1,1
58430,445,0,0,drop,66,66,0,1,0,1,0
42298,40002,11642,40002,allow,724,550,174,4,30,2,2
9500,443,23639,443,allow,3614,434,3180,11,15,6,5
60796,40010,42755,40010,allow,316,136,180,6,7,3,3
59960,445,0,0,drop,70,70,0,1,0,1,0
63286,445,0,0,drop,70,70,0,1,0,1,0
63743,46081,59158,46081,allow,66,66,0,2,7,2,0
37604,443,27839,443,allow,573,425,148,5,0,3,2
8239,37965,0,0,deny,146,146,0,1,0,1,0
61697,443,10867,443,allow,9963,2631,7332,37,48,20,17
58638,5900,0,0,deny,62,62,0,1,0,1,0
52658,64147,0,0,deny,145,145,0,1,0,1,0
47450,443,63060,443,allow,9950,4684,5266,26,306,12,14
51811,443,57601,443,allow,18108,1782,16326,31,215,15,16
31112,50584,0,0,deny,66,66,0,1,0,1,0
52434,80,48898,80,allow,1647,481,1166,13,15,6,7
57067,53,64624,53,allow,172,88,84,2,30,1,1
53973,50546,28275,50546,allow,2069,1081,988,12,16,7,5
62615,445,0,0,drop,70,70,0,1,0,1,0
62286,445,0,0,drop,66,66,0,1,0,1,0
60903,443,60903,443,allow,13557,3307,10250,43,47,25,18
52308,53,36287,53,allow,70,70,0,1,29,1,0
56504,53,45710,53,allow,102,102,0,1,30,1,0
61544,445,0,0,drop,66,66,0,1,0,1,0
56579,443,24024,443,allow,23150,13858,9292,52,49,32,20
53710,27935,28057,27935,allow,70,70,0,2,7,2,0
50635,443,12337,443,allow,8252,1702,6550,26,72,13,13
64311,53,4229,53,allow,199,102,97,2,29,1,1
56935,53,62999,53,allow,198,102,96,2,30,1,1
61461,50584,0,0,deny,66,66,0,1,0,1,0
60957,445,0,0,drop,70,70,0,1,0,1,0
49656,53,53745,53,allow,309,118,191,2,30,1,1
49818,37965,0,0,deny,66,66,0,1,0,1,0
49732,443,11249,443,allow,592433,191668,400765,1555,1157,608,947
55542,53,50778,53,allow,177,94,83,2,30,1,1
55797,53,21762,53,allow,177,94,83,2,30,1,1
53979,445,0,0,drop,70,70,0,1,0,1,0
56158,445,0,0,drop,70,70,0,1,0,1,0
9259,80,48036,80,allow,318,192,126,6,26,4,2
55543,445,0,0,drop,66,66,0,1,0,1,0
46881,53,46881,53,allow,197,90,107,2,30,1,1
53902,445,0,0,drop,70,70,0,1,0,1,0
63173,36237,0,0,deny,62,62,0,1,0,1,0
51234,445,0,0,drop,66,66,0,1,0,1,0
5223,14446,0,0,deny,220,220,0,1,0,1,0
51350,445,0,0,drop,70,70,0,1,0,1,0
42286,443,57060,443,allow,6021,1249,4772,20,23,11,9
55089,53,42866,53,allow,198,101,97,2,30,1,1
26699,35253,0,0,deny,62,62,0,1,0,1,0
18837,53,18837,53,allow,233,90,143,2,32,1,1
55515,445,0,0,drop,70,70,0,1,0,1,0
37058,80,51116,80,allow,1056,682,374,10,15,6,4
59783,445,0,0,drop,70,70,0,1,0,1,0
26082,26296,0,0,deny,159,159,0,1,0,1,0
3478,61463,0,0,deny,252,252,0,1,0,1,0
26900,27017,43419,27017,allow,422,164,258,6,30,3,3
18291,37807,0,0,deny,146,146,0,1,0,1,0
63453,445,0,0,drop,70,70,0,1,0,1,0
14438,443,5069,443,allow,2556,1470,1086,17,15,8,9
56445,53,29245,53,allow,199,102,97,2,30,1,1
14923,51505,0,0,deny,66,66,0,1,0,1,0
55897,53,62688,53,allow,711,87,624,2,31,1,1
55562,50584,0,0,deny,66,66,0,1,0,1,0
65219,53,20854,53,allow,197,102,95,2,31,1,1
59949,44847,0,0,deny,66,66,0,1,0,1,0
9687,57470,0,0,deny,78,78,0,1,0,1,0
42973,57470,0,0,deny,62,62,0,1,0,1,0
50543,445,0,0,drop,66,66,0,1,0,1,0
55862,62413,0,0,deny,66,66,0,1,0,1,0
42277,443,42277,443,allow,2200,1253,947,23,76,12,11
55570,53,44028,53,allow,168,86,82,2,31,1,1
59146,445,0,0,drop,70,70,0,1,0,1,0
58116,445,0,0,drop,66,66,0,1,0,1,0
64452,445,0,0,drop,70,70,0,1,0,1,0
54625,53,52244,53,allow,168,78,90,2,30,1,1
55228,445,0,0,drop,70,70,0,1,0,1,0
56375,53,53548,53,allow,184,102,82,2,30,1,1
53798,443,32162,443,allow,499,425,74,4,0,3,1
57156,445,0,0,drop,70,70,0,1,0,1,0
6881,6881,38378,6881,allow,231,111,120,2,1200,1,1
26900,27017,57594,27017,allow,172,86,86,2,30,1,1
27005,27024,9068,27024,allow,1760,252,1508,5,31,3,2
7356,25174,0,0,deny,66,66,0,1,0,1,0
58744,443,37896,443,allow,42954,12409,30545,154,319,67,87
6666,5000,0,0,deny,60,60,0,1,0,1,0
50023,53,60476,53,allow,166,86,80,2,31,1,1
47795,443,48531,443,allow,8708,3949,4759,22,21,11,11
28040,64147,0,0,deny,66,66,0,1,0,1,0
57020,445,0,0,drop,66,66,0,1,0,1,0
56782,53,51814,53,allow,197,102,95,2,33,1,1
49828,53,44800,53,allow,733,86,647,2,29,1,1
49744,80,34902,80,allow,1111,749,362,9,15,5,4
10164,80,10164,80,allow,7351,803,6548,16,24,7,9
65295,53,10641,53,allow,212,102,110,2,29,1,1
65080,53,25627,53,allow,209,110,99,2,30,1,1
58850,443,9120,443,allow,18715,10778,7937,39,96,16,23
56908,443,5972,443,allow,187104,26358,160746,205,190,58,147
63561,445,0,0,drop,70,70,0,1,0,1,0
38053,50584,0,0,deny,62,62,0,1,0,1,0
49291,53,30701,53,allow,759,102,657,2,30,1,1
54782,443,13415,443,allow,9487,2103,7384,32,24,16,16
9326,443,61009,443,allow,3616,429,3187,11,15,6,5
50797,445,0,0,drop,66,66,0,1,0,1,0
63179,445,0,0,drop,70,70,0,1,0,1,0
57384,53,57923,53,allow,228,110,118,2,30,1,1
59932,443,3310,443,allow,6065,1772,4293,27,1587,15,12
60425,443,26007,443,allow,1541,1004,537,14,26,8,6
55491,443,47772,443,allow,5123,2651,2472,15,123,8,7
42867,443,28433,443,allow,15769,1619,14150,17,137,4,13
55958,53,62913,53,allow,177,94,83,2,29,1,1
64548,53,58347,53,allow,209,110,99,2,30,1,1
57351,53,48992,53,allow,177,94,83,2,30,1,1
58638,5900,0,0,deny,62,62,0,1,0,1,0
40408,443,59569,443,allow,6058,1749,4309,22,201,13,9
53298,443,53298,443,allow,4348,1441,2907,19,29,11,8
49664,445,0,0,drop,70,70,0,1,0,1,0
55784,53,41751,53,allow,184,94,90,2,30,1,1
55950,445,0,0,drop,70,70,0,1,0,1,0
59970,443,18481,443,allow,6720,1166,5554,22,360,11,11
42252,33303,0,0,deny,60,60,0,1,0,1,0
52317,445,0,0,drop,70,70,0,1,0,1,0
51616,445,0,0,drop,70,70,0,1,0,1,0
48706,23393,0,0,deny,60,60,0,1,0,1,0
5200,6643,0,0,deny,145,145,0,1,0,1,0
64661,53,48759,53,allow,216,102,114,2,30,1,1
53175,445,0,0,drop,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
58550,21247,0,0,deny,66,66,0,1,0,1,0
48412,443,30459,443,allow,47703,2616,45087,62,120,24,38
48817,10528,48817,10528,allow,2736,1992,744,37,1580,25,12
35041,443,38147,443,allow,16010,4754,11256,47,130,20,27
50239,443,44236,443,allow,9418,2681,6737,39,256,18,21
42917,53,23421,53,allow,168,78,90,2,30,1,1
50943,443,64250,443,allow,29452,1988,27464,37,3619,10,27
33768,53,59037,53,allow,168,78,90,2,29,1,1
54166,25174,0,0,deny,66,66,0,1,0,1,0
43107,443,43113,443,allow,3051,1801,1250,18,16,8,10
63035,443,45890,443,allow,304,86,218,2,29,1,1
63548,443,63548,443,allow,4742,1835,2907,19,29,11,8
65444,80,16519,80,allow,486,240,246,9,28,5,4
43177,443,43177,443,allow,4493,1586,2907,19,26,11,8
44220,443,37375,443,allow,2709,1698,1011,20,1143,11,9
63023,51505,0,0,deny,66,66,0,1,0,1,0
443,60496,0,0,deny,320,320,0,1,0,1,0
58587,445,0,0,drop,70,70,0,1,0,1,0
53951,80,8930,80,allow,78,78,0,2,7,2,0
2609,35993,0,0,deny,146,146,0,1,0,1,0
64789,53,49397,53,allow,199,102,97,2,30,1,1
55877,51413,55340,51413,allow,460,150,310,2,1200,1,1
45225,443,59513,443,allow,11233,3101,8132,37,150,18,19
53801,445,0,0,drop,70,70,0,1,0,1,0
59227,11392,0,0,deny,62,62,0,1,0,1,0
62272,445,0,0,drop,70,70,0,1,0,1,0
62310,445,0,0,drop,70,70,0,1,0,1,0
35517,443,27389,443,allow,130,70,60,3,5,2,1
49484,7000,49484,7000,allow,2958,1567,1391,15,15,8,7
26461,80,26461,80,allow,490,264,226,8,32,5,3
51594,53,0,0,allow,206,95,111,2,31,1,1
50116,22,50116,22,allow,66,66,0,1,5,1,0
27005,1302,11338,1302,allow,862,126,736,2,30,1,1
59723,443,54726,443,allow,8380,1882,6498,29,396,9,20
50573,80,11289,80,allow,318,192,126,6,26,4,2
37248,80,37248,80,allow,7850,1208,6642,16,20,8,8
64772,53,16557,53,allow,416,107,309,4,29,2,2
52155,63867,51864,63867,allow,70,70,0,2,7,2,0
54986,53,26600,53,allow,214,110,104,2,30,1,1
57176,53,30899,53,allow,172,88,84,2,30,1,1
50804,443,11310,443,allow,6337,1378,4959,19,140,9,10
42096,80,4456,80,allow,1711,698,1013,14,17,6,8
43047,80,45126,80,allow,2088,472,1616,15,155,3,12
49736,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
64674,53,62663,53,allow,183,94,89,2,29,1,1
45269,50584,0,0,deny,62,62,0,1,0,1,0
64772,445,0,0,drop,70,70,0,1,0,1,0
1036,64147,0,0,deny,62,62,0,1,0,1,0
63627,26296,0,0,deny,159,159,0,1,0,1,0
56327,53,49632,53,allow,172,88,84,2,31,1,1
53876,443,64698,443,allow,499,425,74,4,1,3,1
55022,60100,63915,60100,allow,1550,1130,420,15,25,9,6
48929,62609,0,0,deny,148,148,0,1,0,1,0
63982,25174,0,0,deny,62,62,0,1,0,1,0
49193,443,41261,443,allow,11773,2390,9383,29,19,15,14
49612,53,33123,53,allow,234,94,140,2,31,1,1
47457,41615,0,0,deny,145,145,0,1,0,1,0
59133,443,44471,443,allow,2863,1501,1362,20,315,10,10
58638,5900,0,0,deny,62,62,0,1,0,1,0
56587,53,5530,53,allow,184,94,90,2,31,1,1
58506,445,0,0,drop,70,70,0,1,0,1,0
49767,53,2563,53,allow,177,94,83,2,30,1,1
57543,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
56226,53,55576,53,allow,512,187,325,6,58,3,3
47159,443,53350,443,allow,777,432,345,10,15,5,5
1712,23,0,0,deny,60,60,0,1,0,1,0
443,30054,0,0,allow,60,60,0,1,91,1,0
65065,53,49362,53,allow,754,94,660,2,31,1,1
50648,445,0,0,drop,70,70,0,1,0,1,0
53818,15337,22779,15337,allow,258,70,188,4,8,2,2
44404,443,27524,443,allow,9060,3523,5537,27,319,15,12
56499,80,63072,80,allow,277848,13775,264073,301,63,118,183
57284,443,12442,443,allow,1402,917,485,12,27,7,5
36154,47807,0,0,deny,146,146,0,1,0,1,0
52213,80,42925,80,allow,5022,1422,3600,16,135,8,8
55665,53,45679,53,allow,229,94,135,2,30,1,1
56407,445,0,0,drop,70,70,0,1,0,1,0
39213,25174,0,0,deny,62,62,0,1,0,1,0
53684,25933,35129,25933,allow,552,306,246,9,15,5,4
60404,37869,1264,37869,allow,164,70,94,2,5,1,1
12531,22114,0,0,deny,146,146,0,1,0,1,0
34360,80,12302,80,allow,494,280,214,8,14,5,3
55749,445,0,0,drop,66,66,0,1,0,1,0
49780,445,0,0,drop,70,70,0,1,0,1,0
50575,80,13060,80,allow,318,192,126,6,25,4,2
57263,53,19540,53,allow,167,86,81,2,30,1,1
63909,445,0,0,drop,70,70,0,1,0,1,0
45682,37965,0,0,deny,62,62,0,1,0,1,0
15986,8000,55850,8000,allow,212,150,62,2,30,1,1
60914,53,60914,53,allow,220,100,120,2,31,1,1
3521,6881,0,0,deny,66,66,0,1,0,1,0
29226,80,29226,80,allow,490,264,226,8,35,5,3
64227,53,63621,53,allow,302,92,210,4,30,2,2
60270,443,42458,443,allow,9551,2173,7378,33,26,17,16
56422,53,30231,53,allow,195,102,93,2,30,1,1
55230,445,0,0,drop,70,70,0,1,0,1,0
33503,5529,0,0,deny,146,146,0,1,0,1,0
56712,443,43897,443,allow,1540037,36876,1503161,1511,62,511,1000
54575,11392,0,0,deny,66,66,0,1,0,1,0
61744,11392,0,0,deny,66,66,0,1,0,1,0
64358,445,0,0,drop,70,70,0,1,0,1,0
49540,53,39432,53,allow,198,110,88,2,31,1,1
34709,443,21963,443,allow,2119,1310,809,21,27,12,9
55312,53,28336,53,allow,195,102,93,2,31,1,1
63717,37965,0,0,deny,66,66,0,1,0,1,0
64872,53,23783,53,allow,323,94,229,2,30,1,1
34230,53,34230,53,allow,823,98,725,2,31,1,1
56904,80,52022,80,allow,25125,2681,22444,36,318,19,17
50562,443,53886,443,allow,103466,11111,92355,258,140,119,139
64783,53,10599,53,allow,214,94,120,2,30,1,1
39095,443,56882,443,allow,310402,12194,298208,374,82,157,217
52050,80,59091,80,allow,20868,10484,10384,34,32,17,17
49938,57470,0,0,deny,66,66,0,1,0,1,0
45052,443,37093,443,allow,131573,4926,126647,152,152,55,97
51414,22,0,0,deny,60,60,0,1,0,1,0
60447,36396,16095,36396,allow,70,70,0,2,8,2,0
63718,445,0,0,drop,70,70,0,1,0,1,0
57665,52700,0,0,deny,66,66,0,1,0,1,0
40671,443,5840,443,allow,190,70,120,4,15,2,2
59734,445,0,0,drop,66,66,0,1,0,1,0
57157,53,17035,53,allow,755,94,661,2,31,1,1
63000,445,0,0,drop,66,66,0,1,0,1,0
56897,11446,0,0,deny,66,66,0,1,0,1,0
64913,53,45899,53,allow,183,94,89,2,30,1,1
51907,47518,40645,47518,allow,316,136,180,6,5,3,3
45658,443,10440,443,allow,5359,3152,2207,51,2901,28,23
57881,443,48213,443,allow,3486,2064,1422,26,177,14,12
55037,443,6546,443,allow,130,70,60,3,5,2,1
52958,445,0,0,drop,70,70,0,1,0,1,0
49257,80,49257,80,allow,19393,1504,17889,30,32,12,18
6881,12388,2664,12388,allow,216,118,98,2,1199,1,1
34670,53,34670,53,allow,257,106,151,2,30,1,1
38093,11392,0,0,deny,62,62,0,1,0,1,0
54996,53,30248,53,allow,252,102,150,2,29,1,1
34240,53,34240,53,allow,229,89,140,2,31,1,1
54986,53,61995,53,allow,214,110,104,2,30,1,1
56519,53,14326,53,allow,167,86,81,2,29,1,1
40845,53,40845,53,allow,210,98,112,2,31,1,1
49020,80,13819,80,allow,3422,2088,1334,18,152,9,9
55189,53,54191,53,allow,211,102,109,2,30,1,1
57030,53,58226,53,allow,283,101,182,4,38,2,2
49930,53,51940,53,allow,258,110,148,2,30,1,1
34366,53,0,0,allow,82,82,0,1,31,1,0
53798,62166,25360,62166,allow,164,70,94,2,4,1,1
61808,443,61318,443,allow,8189,3146,5043,26,30,14,12
65437,53,59504,53,allow,488,111,377,4,53,2,2
54588,445,0,0,drop,70,70,0,1,0,1,0
60426,57470,0,0,deny,62,62,0,1,0,1,0
64415,445,0,0,drop,70,70,0,1,0,1,0
62731,21247,0,0,deny,66,66,0,1,0,1,0
51945,445,0,0,drop,70,70,0,1,0,1,0
52086,445,0,0,drop,70,70,0,1,0,1,0
52422,443,1583,443,allow,1043,556,487,10,15,6,4
49330,443,4383,443,allow,7913,2091,5822,23,42,11,12
45218,25174,0,0,deny,62,62,0,1,0,1,0
26249,7000,26249,7000,allow,2269,815,1454,14,16,7,7
53650,64147,0,0,deny,62,62,0,1,0,1,0
50536,80,24703,80,allow,24166,3105,21061,31,24,12,19
44036,443,28418,443,allow,6599,3950,2649,36,186,20,16
62636,445,0,0,drop,70,70,0,1,0,1,0
59604,445,0,0,drop,70,70,0,1,0,1,0
51910,443,32865,443,allow,308,188,120,4,15,2,2
36834,80,37812,80,allow,12993,6920,6073,22,20,13,9
21772,443,21772,443,allow,17221,1314,15907,31,44,16,15
3478,61463,0,0,deny,174,174,0,1,0,1,0
51221,51413,6783,51413,allow,459,149,310,2,1201,1,1
19473,44929,9531,44929,allow,481,150,331,2,1200,1,1
58638,5900,58638,5900,allow,130,66,64,2,4,1,1
64331,445,0,0,drop,70,70,0,1,0,1,0
57470,46772,63151,46772,allow,528,528,0,9,1201,9,0
55380,53,27233,53,allow,289,97,192,4,45,2,2
52048,443,14008,443,allow,3182,1568,1614,8,120,4,4
53651,443,17075,443,allow,9485,2173,7312,32,27,17,15
40709,53,32661,53,allow,221,75,146,2,30,1,1
48105,53,48105,53,allow,262,106,156,2,33,1,1
56245,53,35606,53,allow,200,102,98,2,30,1,1
58638,5900,0,0,deny,62,62,0,1,0,1,0
59863,443,54710,443,allow,12809,7765,5044,95,84,55,40
38384,443,38384,443,allow,4609,1702,2907,19,29,11,8
18001,35440,0,0,deny,146,146,0,1,0,1,0
64483,53,53474,53,allow,168,86,82,2,29,1,1
57987,56125,0,0,deny,90,90,0,1,0,1,0
57281,53,42469,53,allow,172,88,84,2,30,1,1
26900,27017,55012,27017,allow,422,164,258,6,30,3,3
65514,53,14703,53,allow,214,110,104,2,29,1,1
61382,25174,0,0,deny,66,66,0,1,0,1,0
35354,443,9498,443,allow,2392,917,1475,16,224,8,8
55042,443,48187,443,allow,5409,1471,3938,21,17,12,9
54955,53,60657,53,allow,177,94,83,2,31,1,1
49267,445,0,0,drop,70,70,0,1,0,1,0
51868,30305,17475,30305,allow,70,70,0,1,5,1,0
55203,445,0,0,drop,70,70,0,1,0,1,0
64169,53,50395,53,allow,209,102,107,2,30,1,1
56424,80,11869,80,allow,17135,1507,15628,24,22,9,15
55712,27816,8971,27816,allow,316,190,126,5,16,3,2
44047,443,38951,443,allow,6750,4410,2340,19,120,9,10
49667,445,0,0,drop,70,70,0,1,0,1,0
63861,445,0,0,drop,70,70,0,1,0,1,0
38784,443,14395,443,allow,9185,3854,5331,23,16,13,10
49839,445,0,0,deny,70,70,0,1,0,1,0
56131,53,31536,53,allow,245,94,151,2,30,1,1
50958,80,62860,80,allow,5730351,74236,5656115,4865,78,1088,3777
52010,23685,49442,23685,allow,316,136,180,6,5,3,3
65186,53,5333,53,allow,285,94,191,2,30,1,1
50265,12348,24050,12348,allow,858,858,0,14,1200,14,0
52915,445,0,0,drop,66,66,0,1,0,1,0
49575,53,59647,53,allow,244,102,142,2,29,1,1
443,54507,0,0,deny,82,82,0,1,0,1,0
49205,29020,24277,29020,allow,316,136,180,6,7,3,3
56970,80,14502,80,allow,1783,841,942,10,20,6,4
64357,53,57507,53,allow,271,85,186,4,30,2,2
51212,443,57861,443,allow,18745,11713,7032,67,77,37,30
49524,445,0,0,drop,70,70,0,1,0,1,0
56400,445,0,0,drop,66,66,0,1,0,1,0
48720,53,0,0,allow,82,82,0,1,30,1,0
55294,53,35326,53,allow,199,102,97,2,30,1,1
46341,443,54451,443,allow,9172,3518,5654,39,103,21,18
63413,445,0,0,drop,70,70,0,1,0,1,0
36945,23,0,0,deny,60,60,0,1,0,1,0
59732,27036,24754,27036,allow,1218,924,294,6,30,3,3
54077,445,0,0,drop,70,70,0,1,0,1,0
32727,23,0,0,deny,60,60,0,1,0,1,0
49644,445,0,0,drop,70,70,0,1,0,1,0
49229,53,8820,53,allow,88,88,0,1,31,1,0
43671,17372,0,0,deny,62,62,0,1,0,1,0
5894,44847,0,0,deny,62,62,0,1,0,1,0
53826,10168,43672,10168,allow,70,70,0,1,5,1,0
33994,443,56656,443,allow,19547,2951,16596,42,82,21,21
3478,61463,0,0,deny,68,68,0,1,0,1,0
49475,53,49996,53,allow,243,110,133,2,30,1,1
49844,445,0,0,drop,66,66,0,1,0,1,0
53866,445,0,0,drop,70,70,0,1,0,1,0
50299,445,0,0,drop,70,70,0,1,0,1,0
50914,51505,0,0,deny,66,66,0,1,0,1,0
55161,53,9497,53,allow,732,89,643,2,30,1,1
61054,445,0,0,drop,70,70,0,1,0,1,0
34392,443,49266,443,allow,1820,1101,719,18,76,10,8
55825,52700,0,0,deny,62,62,0,1,0,1,0
39804,443,42042,443,allow,56980,4095,52885,90,256,37,53
60058,25174,0,0,deny,66,66,0,1,0,1,0
56660,445,0,0,drop,66,66,0,1,0,1,0
9451,443,45125,443,allow,5699,505,5194,14,15,7,7
55439,53,44673,53,allow,177,94,83,2,30,1,1
51037,443,13769,443,allow,7298,2661,4637,21,17,11,10
52231,1026,54310,1026,allow,136,136,0,3,14,3,0
54296,445,0,0,drop,70,70,0,1,0,1,0
49302,443,38802,443,allow,9232,3149,6083,55,40,31,24
62235,445,0,0,drop,70,70,0,1,0,1,0
50011,53,47474,53,allow,1398,98,1300,4,31,2,2
55586,17332,63048,17332,allow,70,70,0,2,8,2,0
10425,23,0,0,deny,60,60,0,1,0,1,0
38484,48637,0,0,deny,60,60,0,1,0,1,0
55184,53,63377,53,allow,183,94,89,2,30,1,1
50378,53,9266,53,allow,199,102,97,2,29,1,1
31090,53,31090,53,allow,365,233,132,3,34,2,1
39531,19473,0,0,deny,62,62,0,1,0,1,0
55272,53,11966,53,allow,285,103,182,4,51,2,2
64248,445,0,0,drop,66,66,0,1,0,1,0
36791,80,9992,80,allow,196328,10952,185376,244,31,117,127
55600,22,0,0,deny,60,60,0,1,0,1,0
53007,443,38198,443,allow,25010,3519,21491,42,135,17,25
49905,445,0,0,drop,66,66,0,1,0,1,0
17750,8953,36082,8953,allow,491,150,341,2,1200,1,1
56357,53,35688,53,allow,270,110,160,2,30,1,1
56427,53,59297,53,allow,164,84,80,2,31,1,1
60942,443,40230,443,allow,5081,896,4185,16,70,8,8
58809,445,0,0,deny,66,66,0,1,0,1,0
62575,12207,0,0,deny,66,66,0,1,0,1,0
63878,22114,0,0,deny,62,62,0,1,0,1,0
49585,53,59933,53,allow,718,94,624,2,30,1,1
56893,53,20902,53,allow,177,94,83,2,31,1,1
47994,443,47994,443,allow,4485,1578,2907,19,28,11,8
40967,443,61086,443,allow,1786,172,1614,7,121,3,4
60796,53,60796,53,allow,248,106,142,2,30,1,1
16862,21247,0,0,deny,62,62,0,1,0,1,0
59762,80,15903,80,allow,1278,774,504,12,361,7,5
10168,80,10168,80,allow,450,246,204,8,24,5,3
14336,64147,0,0,deny,62,62,0,1,0,1,0
54285,445,0,0,drop,66,66,0,1,0,1,0
56677,53,32244,53,allow,286,103,183,4,48,2,2
51963,443,38927,443,allow,14602,6734,7868,46,56,26,20
59788,443,42215,443,allow,162,102,60,2,5,1,1
51987,80,37675,80,allow,2175,1532,643,10,22,7,3
59326,57470,0,0,deny,74,74,0,1,0,1,0
56773,53,31138,53,allow,183,94,89,2,30,1,1
36058,443,41067,443,allow,11769,1894,9875,27,99,13,14
55313,443,62411,443,allow,4005,1162,2843,17,142,8,9
62433,445,0,0,drop,66,66,0,1,0,1,0
42286,5228,46877,5228,allow,3489,1598,1891,25,631,7,18
62923,445,0,0,drop,66,66,0,1,0,1,0
64694,53,57973,53,allow,209,102,107,2,30,1,1
61993,445,0,0,drop,70,70,0,1,0,1,0
61441,445,0,0,drop,70,70,0,1,0,1,0
56637,53,51918,53,allow,214,110,104,2,30,1,1
51183,56205,0,0,deny,66,66,0,1,0,1,0
34100,443,31456,443,allow,2044,1024,1020,17,80,9,8
57470,17690,10017,17690,allow,1818,1188,630,26,2804,19,7
58638,5900,0,0,deny,62,62,0,1,0,1,0
64352,53,14227,53,allow,213,102,111,2,29,1,1
58994,443,55812,443,allow,3284,1878,1406,20,27,11,9
48018,443,52238,443,allow,1429,1295,134,10,29,8,2
55165,53,23562,53,allow,193,102,91,2,29,1,1
56971,445,0,0,drop,70,70,0,1,0,1,0
57678,445,0,0,drop,70,70,0,1,0,1,0
49871,443,47130,443,allow,615040,25597,589443,704,54,245,459
