Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
36094,3389,36094,3389,293,223,70,4,1,3,1
10255,3389,10255,3389,293,223,70,4,1,3,1
4018,49085,0,0,144,144,0,1,0,1,0
11881,25773,0,0,140,140,0,1,0,1,0
21592,3389,21592,3389,293,223,70,4,0,3,1
26840,1360,0,0,74,74,0,1,0,1,0
27104,27466,0,0,130,130,0,1,0,1,0
10112,3389,10112,3389,293,223,70,4,1,3,1
5821,52089,0,0,144,144,0,1,0,1,0
49086,31651,0,0,149,149,0,1,0,1,0
19756,27191,0,0,129,129,0,1,0,1,0
47047,3389,47047,3389,293,223,70,4,0,3,1
48374,60258,0,0,77,77,0,1,0,1,0
23873,32028,0,0,82,82,0,1,0,1,0
11043,6412,5876,2177,241,196,44,2,0,2,0
12607,22435,0,0,114,114,0,1,0,1,0
52555,34021,0,0,62,62,0,1,0,1,0
12387,13390,0,0,149,149,0,1,0,1,0
18741,3389,18741,3389,293,223,70,4,0,3,1
34430,3389,34430,3389,293,223,70,4,0,3,1
49160,33584,0,0,146,146,0,1,0,1,0
52439,27240,0,0,76,76,0,1,0,1,0
16564,20087,0,0,145,145,0,1,0,1,0
44383,7525,0,0,145,145,0,1,0,1,0
18654,44205,0,0,90,90,0,1,0,1,0
15918,14308,0,0,114,114,0,1,0,1,0
28569,33065,0,0,71,71,0,1,0,1,0
14949,12675,0,0,136,136,0,1,0,1,0
50088,33180,0,0,116,116,0,1,0,1,0
17172,22468,0,0,144,144,0,1,0,1,0
9925,3389,9925,3389,293,223,70,4,1,3,1
29759,34021,0,0,62,62,0,1,0,1,0
7547,25773,0,0,143,143,0,1,0,1,0
12921,22202,0,0,111,111,0,1,0,1,0
51810,31745,0,0,62,62,0,1,0,1,0
50156,34021,0,0,121,121,0,1,0,1,0
49436,27099,0,0,137,137,0,1,0,1,0
35683,8848,0,0,144,144,0,1,0,1,0
48913,26014,0,0,156,156,0,1,0,1,0
17477,16936,0,0,79,79,0,1,0,1,0
49246,31652,0,0,142,142,0,1,0,1,0
3311,23117,0,0,157,157,0,1,0,1,0
36344,4088,0,0,123,123,0,1,0,1,0
37391,3389,37391,3389,293,223,70,4,1,3,1
49153,31506,0,0,146,146,0,1,0,1,0
54925,10640,0,0,128,128,0,1,0,1,0
9381,3767,8735,3237,286,219,66,3,0,2,0
57637,31652,0,0,67,67,0,1,0,1,0
18113,22671,0,0,109,109,0,1,0,1,0
19377,3389,19377,3389,293,223,70,4,0,3,1
9580,25773,0,0,150,150,0,1,0,1,0
8726,25773,0,0,154,154,0,1,0,1,0
3676,25773,0,0,142,142,0,1,0,1,0
10301,59555,0,0,143,143,0,1,0,1,0
23826,34021,0,0,62,62,0,1,0,1,0
51338,34021,0,0,92,92,0,1,0,1,0
49160,33456,0,0,146,146,0,1,0,1,0
36145,34021,0,0,89,89,0,1,0,1,0
21883,3389,21883,3389,293,223,70,4,0,3,1
13005,24861,0,0,129,129,0,1,0,1,0
48891,25744,0,0,156,156,0,1,0,1,0
11517,3389,11517,3389,293,223,70,4,1,3,1
12384,3389,12384,3389,293,223,70,4,1,3,1
10316,25773,0,0,139,139,0,1,0,1,0
19144,3389,19144,3389,293,223,70,4,0,3,1
13123,3389,13123,3389,293,223,70,4,0,3,1
23239,3389,23239,3389,293,223,70,4,1,3,1
24599,698,0,0,67,67,0,1,0,1,0
8076,25905,0,0,156,156,0,1,0,1,0
19605,3389,19605,3389,293,223,70,4,0,3,1
7610,24146,0,0,146,146,0,1,0,1,0
11977,3389,11977,3389,293,223,70,4,1,3,1
8729,25773,0,0,140,140,0,1,0,1,0
48950,26869,0,0,154,154,0,1,0,1,0
23740,34021,0,0,62,62,0,1,0,1,0
14394,3389,14394,3389,293,223,70,4,0,3,1
48988,28504,0,0,153,153,0,1,0,1,0
12145,25725,0,0,139,139,0,1,0,1,0
21743,3389,21743,3389,293,223,70,4,0,3,1
51778,31652,0,0,62,62,0,1,0,1,0
13964,61248,0,0,147,147,0,1,0,1,0
35390,8599,0,0,142,142,0,1,0,1,0
12251,3389,12251,3389,293,223,70,4,0,3,1
6300,23690,0,0,148,148,0,1,0,1,0
7529,24118,0,0,146,146,0,1,0,1,0
40266,5785,0,0,146,146,0,1,0,1,0
51343,18513,0,0,152,152,0,1,0,1,0
21692,3389,21692,3389,293,223,70,4,0,3,1
52530,33879,0,0,62,62,0,1,0,1,0
12799,22465,0,0,141,141,0,1,0,1,0
2406,24016,0,0,149,149,0,1,0,1,0
31651,3389,31651,3389,293,223,70,4,0,3,1
17362,18697,0,0,66,66,0,1,0,1,0
60872,3389,60872,3389,293,223,70,4,0,3,1
39472,6355,0,0,146,146,0,1,0,1,0
21878,3389,21878,3389,293,223,70,4,0,3,1
50523,31652,0,0,102,102,0,1,0,1,0
48942,26669,0,0,155,155,0,1,0,1,0
13202,8804,3945,1219,200,174,25,2,0,1,0
16299,3389,16299,3389,293,223,70,4,0,3,1
25539,29675,0,0,107,107,0,1,0,1,0
4456,25773,0,0,142,142,0,1,0,1,0
41719,8542,0,0,147,147,0,1,0,1,0
51989,33613,0,0,76,76,0,1,0,1,0
8634,25773,0,0,154,154,0,1,0,1,0
49039,30150,0,0,151,151,0,1,0,1,0
20996,3389,20996,3389,293,223,70,4,1,3,1
51737,31652,0,0,62,62,0,1,0,1,0
21221,3389,21221,3389,293,223,70,4,0,3,1
13711,10036,2349,725,179,164,14,1,0,1,0
51908,32036,0,0,62,62,0,1,0,1,0
36412,3389,36412,3389,293,223,70,4,0,3,1
52850,14028,0,0,150,150,0,1,0,1,0
51651,31652,0,0,66,66,0,1,0,1,0
3842,19755,0,0,155,155,0,1,0,1,0
12665,25773,0,0,139,139,0,1,0,1,0
45697,7303,0,0,145,145,0,1,0,1,0
54069,10402,0,0,147,147,0,1,0,1,0
51670,31652,0,0,71,71,0,1,0,1,0
28814,34021,0,0,62,62,0,1,0,1,0
49349,31783,0,0,141,141,0,1,0,1,0
35289,3700,0,0,117,117,0,1,0,1,0
19629,3389,19629,3389,293,223,70,4,0,3,1
11770,61248,0,0,141,141,0,1,0,1,0
60301,31652,0,0,84,84,0,1,0,1,0
10116,3389,10116,3389,293,223,70,4,1,3,1
7086,25773,0,0,153,153,0,1,0,1,0
47467,7004,0,0,145,145,0,1,0,1,0
15032,25773,0,0,147,147,0,1,0,1,0
11992,3389,11992,3389,293,223,70,4,1,3,1
2176,23657,0,0,150,150,0,1,0,1,0
28728,27896,0,0,125,125,0,1,0,1,0
9448,61248,0,0,141,141,0,1,0,1,0
19154,25773,0,0,143,143,0,1,0,1,0
12811,25773,0,0,150,150,0,1,0,1,0
45817,7283,0,0,145,145,0,1,0,1,0
11553,3389,11553,3389,293,223,70,4,1,3,1
15058,25090,0,0,145,145,0,1,0,1,0
28253,28266,0,0,122,122,0,1,0,1,0
37025,3389,37025,3389,293,223,70,4,0,3,1
28177,34021,0,0,62,62,0,1,0,1,0
38802,6836,0,0,146,146,0,1,0,1,0
24966,14699,0,0,94,94,0,1,0,1,0
51479,32038,0,0,70,70,0,1,0,1,0
11403,3389,11403,3389,293,223,70,4,1,3,1
49280,33911,0,0,142,142,0,1,0,1,0
22144,3389,22144,3389,293,223,70,4,1,3,1
9933,4645,7786,2885,271,211,59,3,0,2,0
21019,3389,21019,3389,293,223,70,4,0,3,1
56421,47367,0,0,102,102,0,1,0,1,0
6706,25773,0,0,152,152,0,1,0,1,0
13409,25773,0,0,139,139,0,1,0,1,0
50998,32358,0,0,87,87,0,1,0,1,0
50238,28503,0,0,112,112,0,1,0,1,0
18702,29113,0,0,107,107,0,1,0,1,0
14952,54109,0,0,118,118,0,1,0,1,0
49160,31920,0,0,146,146,0,1,0,1,0
24836,25773,0,0,146,146,0,1,0,1,0
48915,26176,0,0,156,156,0,1,0,1,0
18287,3389,18287,3389,293,223,70,4,0,3,1
5885,24567,0,0,130,130,0,1,0,1,0
28764,34021,0,0,62,62,0,1,0,1,0
15100,11142,0,0,142,142,0,1,0,1,0
12007,3389,12007,3389,293,223,70,4,1,3,1
12427,25590,0,0,137,137,0,1,0,1,0
18005,18424,0,0,64,64,0,1,0,1,0
38280,3389,38280,3389,293,223,70,4,1,3,1
19143,3389,19143,3389,293,223,70,4,0,3,1
14474,2556,8271,2555,236,183,52,3,0,2,0
46535,56842,0,0,62,62,0,1,0,1,0
49160,32806,0,0,146,146,0,1,0,1,0
51373,31652,0,0,69,69,0,1,0,1,0
8953,58395,0,0,130,130,0,1,0,1,0
13283,24511,0,0,126,126,0,1,0,1,0
24451,34021,0,0,62,62,0,1,0,1,0
5871,56883,0,0,140,140,0,1,0,1,0
49807,3389,49807,3389,293,223,70,4,0,3,1
47479,5618,0,0,145,145,0,1,0,1,0
15571,52453,0,0,114,114,0,1,0,1,0
40339,3389,40339,3389,293,223,70,4,0,3,1
51677,31652,0,0,63,63,0,1,0,1,0
11424,25773,0,0,142,142,0,1,0,1,0
11570,3389,11570,3389,293,223,70,4,1,3,1
49457,27153,0,0,137,137,0,1,0,1,0
20224,3389,20224,3389,293,223,70,4,0,3,1
29133,34021,0,0,62,62,0,1,0,1,0
49157,31599,0,0,146,146,0,1,0,1,0
52504,33801,0,0,62,62,0,1,0,1,0
47688,43688,0,0,110,110,0,1,0,1,0
38029,3389,38029,3389,293,223,70,4,1,3,1
17762,61248,0,0,150,150,0,1,0,1,0
15467,3389,15467,3389,293,223,70,4,0,3,1
51246,31032,0,0,96,96,0,1,0,1,0
22940,34021,0,0,62,62,0,1,0,1,0
13915,25773,0,0,140,140,0,1,0,1,0
29022,29366,0,0,110,110,0,1,0,1,0
35058,9376,0,0,142,142,0,1,0,1,0
12601,25773,0,0,139,139,0,1,0,1,0
49160,32982,0,0,146,146,0,1,0,1,0
16682,3389,16682,3389,293,223,70,4,0,3,1
14699,3389,14699,3389,293,223,70,4,0,3,1
10880,3389,10880,3389,293,223,70,4,1,3,1
15365,3389,15365,3389,293,223,70,4,0,3,1
7331,25339,0,0,157,157,0,1,0,1,0
49137,31130,0,0,146,146,0,1,0,1,0
22755,25773,0,0,145,145,0,1,0,1,0
11226,61096,0,0,143,143,0,1,0,1,0
16504,20447,0,0,84,84,0,1,0,1,0
15091,2721,10121,2721,247,191,56,3,0,2,0
17890,1970,7328,1970,196,155,40,2,0,2,0
24563,31053,0,0,92,92,0,1,0,1,0
11799,3389,11799,3389,293,223,70,4,0,3,1
2694,20609,0,0,155,155,0,1,0,1,0
51168,60488,0,0,92,92,0,1,0,1,0
30603,4547,0,0,104,104,0,1,0,1,0
14475,48430,0,0,102,102,0,1,0,1,0
10715,24089,0,0,149,149,0,1,0,1,0
15691,3389,15691,3389,293,223,70,4,0,3,1
58065,31652,0,0,66,66,0,1,0,1,0
28866,28588,0,0,118,118,0,1,0,1,0
33343,34021,0,0,76,76,0,1,0,1,0
49160,32459,0,0,146,146,0,1,0,1,0
11143,23523,0,0,128,128,0,1,0,1,0
12783,57665,0,0,132,132,0,1,0,1,0
49942,28106,0,0,130,130,0,1,0,1,0
11979,61248,0,0,145,145,0,1,0,1,0
56811,3389,56811,3389,293,223,70,4,0,3,1
33183,3389,33183,3389,293,223,70,4,0,3,1
14049,25773,0,0,148,148,0,1,0,1,0
27118,27448,0,0,130,130,0,1,0,1,0
14154,23411,0,0,114,114,0,1,0,1,0
12550,25435,0,0,135,135,0,1,0,1,0
53559,60684,0,0,106,106,0,1,0,1,0
56691,5347,7782,412,162,154,8,1,0,1,0
12758,22731,0,0,140,140,0,1,0,1,0
26166,24171,0,0,129,129,0,1,0,1,0
28145,33499,0,0,67,67,0,1,0,1,0
23972,34021,0,0,62,62,0,1,0,1,0
12033,61248,0,0,140,140,0,1,0,1,0
14327,3389,14327,3389,293,223,70,4,0,3,1
30877,20026,0,0,147,147,0,1,0,1,0
4281,38520,0,0,149,149,0,1,0,1,0
15177,3389,15177,3389,293,223,70,4,0,3,1
49492,31652,0,0,134,134,0,1,0,1,0
60077,61219,0,0,143,143,0,1,0,1,0
2487,24144,0,0,148,148,0,1,0,1,0
50568,29917,0,0,97,97,0,1,0,1,0
60568,4310,37556,1988,231,190,41,2,0,2,0
29359,34021,0,0,62,62,0,1,0,1,0
39565,3389,39565,3389,293,223,70,4,0,3,1
22340,33923,0,0,62,62,0,1,0,1,0
34122,3389,34122,3389,293,223,70,4,1,3,1
22561,31121,0,0,89,89,0,1,0,1,0
11154,3389,11154,3389,293,223,70,4,0,3,1
51871,36687,0,0,62,62,0,1,0,1,0
12960,3293,12248,3293,286,218,68,3,0,2,0
16772,3389,16772,3389,293,223,70,4,0,3,1
49023,29626,0,0,151,151,0,1,0,1,0
51859,33602,0,0,131,131,0,1,0,1,0
27477,34021,0,0,62,62,0,1,0,1,0
20493,25773,0,0,144,144,0,1,0,1,0
37309,8719,0,0,145,145,0,1,0,1,0
52648,3389,52648,3389,293,223,70,4,0,3,1
15188,11046,0,0,142,142,0,1,0,1,0
11077,25773,0,0,144,144,0,1,0,1,0
2799,47053,0,0,144,144,0,1,0,1,0
51979,32247,0,0,62,62,0,1,0,1,0
58033,55480,0,0,145,145,0,1,0,1,0
28962,33337,0,0,68,68,0,1,0,1,0
53807,5618,0,0,145,145,0,1,0,1,0
25578,34021,0,0,62,62,0,1,0,1,0
9678,58516,0,0,143,143,0,1,0,1,0
7963,61248,0,0,139,139,0,1,0,1,0
21920,61248,0,0,158,158,0,1,0,1,0
11763,3389,11763,3389,293,223,70,4,1,3,1
24964,297,0,0,64,64,0,1,0,1,0
37667,3389,37667,3389,293,223,70,4,1,3,1
14670,12205,0,0,143,143,0,1,0,1,0
45879,3389,45879,3389,293,223,70,4,0,3,1
34452,3393,0,0,112,112,0,1,0,1,0
25511,34021,0,0,62,62,0,1,0,1,0
60654,3389,60654,3389,293,223,70,4,0,3,1
11440,3389,11440,3389,293,223,70,4,1,3,1
7742,61248,0,0,139,139,0,1,0,1,0
41989,5618,0,0,145,145,0,1,0,1,0
3442,49822,0,0,143,143,0,1,0,1,0
11869,61248,0,0,140,140,0,1,0,1,0
54128,3389,54128,3389,293,223,70,4,0,3,1
34730,3495,0,0,114,114,0,1,0,1,0
62719,3735,54076,2862,270,210,59,3,0,2,0
16599,3389,16599,3389,293,223,70,4,0,3,1
14756,3389,14756,3389,293,223,70,4,0,3,1
36847,8238,0,0,146,146,0,1,0,1,0
24180,34021,0,0,62,62,0,1,0,1,0
26315,916,0,0,70,70,0,1,0,1,0
46077,58575,0,0,62,62,0,1,0,1,0
22066,3389,22066,3389,293,223,70,4,0,3,1
61224,31652,0,0,79,79,0,1,0,1,0
43206,12109,0,0,149,149,0,1,0,1,0
34214,3389,34214,3389,293,223,70,4,0,3,1
38904,3389,38904,3389,293,223,70,4,0,3,1
18677,3389,18677,3389,293,223,70,4,0,3,1
2947,33808,0,0,143,143,0,1,0,1,0
36966,8153,0,0,146,146,0,1,0,1,0
35539,9122,0,0,144,144,0,1,0,1,0
10503,25153,0,0,141,141,0,1,0,1,0
44798,3389,44798,3389,293,223,70,4,0,3,1
14402,25773,0,0,143,143,0,1,0,1,0
25627,29552,0,0,108,108,0,1,0,1,0
13739,21594,0,0,104,104,0,1,0,1,0
32469,2663,0,0,101,101,0,1,0,1,0
10576,3389,10576,3389,293,223,70,4,1,3,1
35230,10303,0,0,146,146,0,1,0,1,0
14197,12042,0,0,148,148,0,1,0,1,0
21443,3389,21443,3389,293,223,70,4,0,3,1
12291,25780,0,0,138,138,0,1,0,1,0
24291,34021,0,0,62,62,0,1,0,1,0
51410,31914,0,0,70,70,0,1,0,1,0
10232,3389,10232,3389,293,223,70,4,1,3,1
49085,26183,0,0,152,152,0,1,0,1,0
9360,25773,0,0,155,155,0,1,0,1,0
40196,5835,0,0,146,146,0,1,0,1,0
63041,42044,0,0,91,91,0,1,0,1,0
25084,23360,0,0,120,120,0,1,0,1,0
22171,34795,0,0,64,64,0,1,0,1,0
21137,3389,21137,3389,293,223,70,4,0,3,1
40384,5575,0,0,145,145,0,1,0,1,0
26461,24392,0,0,132,132,0,1,0,1,0
38216,3389,38216,3389,293,223,70,4,1,3,1
11731,25580,0,0,139,139,0,1,0,1,0
4958,50195,0,0,143,143,0,1,0,1,0
28287,26598,0,0,139,139,0,1,0,1,0
16737,2018,6531,2018,199,157,41,2,0,2,0
49620,3389,49620,3389,293,223,70,4,0,3,1
18208,19620,0,0,76,76,0,1,0,1,0
11150,61248,0,0,142,142,0,1,0,1,0
61525,53147,0,0,122,122,0,1,0,1,0
52509,33867,0,0,63,63,0,1,0,1,0
15052,3389,15052,3389,293,223,70,4,0,3,1
17680,18534,0,0,65,65,0,1,0,1,0
21043,3389,21043,3389,293,223,70,4,0,3,1
20443,3389,20443,3389,293,223,70,4,0,3,1
6983,25773,0,0,141,141,0,1,0,1,0
28831,34021,0,0,62,62,0,1,0,1,0
16190,3389,16190,3389,293,223,70,4,0,3,1
9294,24732,0,0,143,143,0,1,0,1,0
10214,3389,10214,3389,293,223,70,4,1,3,1
13197,25773,0,0,139,139,0,1,0,1,0
10239,25773,0,0,147,147,0,1,0,1,0
51057,31652,0,0,85,85,0,1,0,1,0
11910,61248,0,0,140,140,0,1,0,1,0
5367,50813,0,0,143,143,0,1,0,1,0
48081,34021,0,0,141,141,0,1,0,1,0
12453,25773,0,0,139,139,0,1,0,1,0
48197,3389,48197,3389,293,223,70,4,0,3,1
60086,60444,0,0,145,145,0,1,0,1,0
11393,23338,0,0,126,126,0,1,0,1,0
12146,3389,12146,3389,293,223,70,4,1,3,1
49299,34021,0,0,142,142,0,1,0,1,0
28247,28582,0,0,118,118,0,1,0,1,0
50318,28950,0,0,120,120,0,1,0,1,0
33880,3389,33880,3389,293,223,70,4,0,3,1
16867,3389,16867,3389,293,223,70,4,0,3,1
47419,7012,0,0,145,145,0,1,0,1,0
13443,10231,1747,647,175,162,13,1,0,1,0
13829,61248,0,0,142,142,0,1,0,1,0
50320,28669,0,0,110,110,0,1,0,1,0
49073,26197,0,0,150,150,0,1,0,1,0
60725,4268,38760,2052,234,192,42,2,0,2,0
30682,34021,0,0,65,65,0,1,0,1,0
49007,29121,0,0,152,152,0,1,0,1,0
18147,3389,18147,3389,293,223,70,4,0,3,1
18030,3389,18030,3389,293,223,70,4,0,3,1
18091,61248,0,0,150,150,0,1,0,1,0
5326,25773,0,0,142,142,0,1,0,1,0
29995,34021,0,0,62,62,0,1,0,1,0
8469,16309,0,0,152,152,0,1,0,1,0
49160,32745,0,0,146,146,0,1,0,1,0
19442,1376,4452,1375,155,127,28,2,0,1,0
10642,25773,0,0,146,146,0,1,0,1,0
28338,34021,0,0,62,62,0,1,0,1,0
51335,31652,0,0,70,70,0,1,0,1,0
19002,3389,19002,3389,293,223,70,4,0,3,1
52305,33213,0,0,62,62,0,1,0,1,0
20075,3389,20075,3389,293,223,70,4,0,3,1
28745,34021,0,0,62,62,0,1,0,1,0
17112,3389,17112,3389,293,223,70,4,0,3,1
48941,26996,0,0,155,155,0,1,0,1,0
16756,61248,0,0,151,151,0,1,0,1,0
51602,33345,0,0,85,85,0,1,0,1,0
27457,60974,0,0,137,137,0,1,0,1,0
1159,22066,0,0,156,156,0,1,0,1,0
8132,54984,0,0,141,141,0,1,0,1,0
12221,3389,12221,3389,293,223,70,4,1,3,1
11662,61248,0,0,139,139,0,1,0,1,0
48961,27108,0,0,154,154,0,1,0,1,0
19443,61248,0,0,155,155,0,1,0,1,0
14523,12099,0,0,147,147,0,1,0,1,0
10828,25773,0,0,145,145,0,1,0,1,0
18149,21514,0,0,97,97,0,1,0,1,0
15331,3389,15331,3389,293,223,70,4,0,3,1
17049,28252,0,0,115,115,0,1,0,1,0
51279,31652,0,0,71,71,0,1,0,1,0
13564,3131,11645,3131,275,210,64,3,0,2,0
25361,47,0,0,62,62,0,1,0,1,0
51715,31652,0,0,63,63,0,1,0,1,0
49160,33359,0,0,146,146,0,1,0,1,0
34537,3389,34537,3389,293,223,70,4,0,3,1
52086,32564,0,0,62,62,0,1,0,1,0
16981,3389,16981,3389,293,223,70,4,0,3,1
35222,3676,0,0,116,116,0,1,0,1,0
50933,31652,0,0,83,83,0,1,0,1,0
5755,24468,0,0,157,157,0,1,0,1,0
1643,22822,0,0,153,153,0,1,0,1,0
14450,11900,0,0,147,147,0,1,0,1,0
17487,25773,0,0,143,143,0,1,0,1,0
11389,3389,11389,3389,293,223,70,4,0,3,1
15398,3389,15398,3389,293,223,70,4,0,3,1
51172,32200,0,0,81,81,0,1,0,1,0
18505,3389,18505,3389,293,223,70,4,0,3,1
28927,28891,0,0,115,115,0,1,0,1,0
12399,61248,0,0,144,144,0,1,0,1,0
20066,3389,20066,3389,293,223,70,4,0,3,1
25349,31750,0,0,84,84,0,1,0,1,0
55976,31652,0,0,108,108,0,1,0,1,0
51582,31652,0,0,65,65,0,1,0,1,0
22622,33793,0,0,64,64,0,1,0,1,0
28402,34021,0,0,62,62,0,1,0,1,0
11322,14183,0,0,150,150,0,1,0,1,0
6124,51955,0,0,142,142,0,1,0,1,0
8999,25773,0,0,140,140,0,1,0,1,0
23546,22208,0,0,107,107,0,1,0,1,0
19978,3389,19978,3389,293,223,70,4,0,3,1
22039,3389,22039,3389,293,223,70,4,0,3,1
12018,25773,0,0,140,140,0,1,0,1,0
14843,20774,0,0,93,93,0,1,0,1,0
49160,32438,0,0,146,146,0,1,0,1,0
49160,31682,0,0,146,146,0,1,0,1,0
13453,24296,0,0,123,123,0,1,0,1,0
18425,43880,0,0,91,91,0,1,0,1,0
15837,3389,15837,3389,293,223,70,4,0,3,1
59860,3389,59860,3389,293,223,70,4,0,3,1
44257,7546,0,0,145,145,0,1,0,1,0
15387,3389,15387,3389,293,223,70,4,0,3,1
53250,19939,0,0,104,104,0,1,0,1,0
55474,6816,0,0,141,141,0,1,0,1,0
12317,3389,12317,3389,293,223,70,4,0,3,1
53857,5618,0,0,145,145,0,1,0,1,0
48980,5618,0,0,145,145,0,1,0,1,0
49782,27571,0,0,127,127,0,1,0,1,0
6298,58127,0,0,140,140,0,1,0,1,0
48021,34021,0,0,141,141,0,1,0,1,0
10288,3389,10288,3389,293,223,70,4,0,3,1
20606,30579,0,0,95,95,0,1,0,1,0
38172,3389,38172,3389,293,223,70,4,1,3,1
49338,31652,0,0,139,139,0,1,0,1,0
49242,26534,0,0,148,148,0,1,0,1,0
38989,6701,0,0,146,146,0,1,0,1,0
9159,3389,9159,3389,293,223,70,4,0,3,1
22362,34199,0,0,62,62,0,1,0,1,0
11976,25666,0,0,139,139,0,1,0,1,0
49010,28221,0,0,152,152,0,1,0,1,0
51318,31652,0,0,70,70,0,1,0,1,0
25847,34021,0,0,62,62,0,1,0,1,0
38641,34021,0,0,100,100,0,1,0,1,0
59784,61195,0,0,141,141,0,1,0,1,0
24208,1128,0,0,70,70,0,1,0,1,0
52625,14699,0,0,150,150,0,1,0,1,0
20466,39357,0,0,77,77,0,1,0,1,0
21425,36791,0,0,69,69,0,1,0,1,0
17970,25590,0,0,143,143,0,1,0,1,0
3621,23289,0,0,157,157,0,1,0,1,0
29400,31261,0,0,90,90,0,1,0,1,0
26959,34021,0,0,62,62,0,1,0,1,0
50003,32236,0,0,125,125,0,1,0,1,0
19815,3389,19815,3389,293,223,70,4,0,3,1
34188,34021,0,0,80,80,0,1,0,1,0
28120,25634,0,0,146,146,0,1,0,1,0
21027,3389,21027,3389,293,223,70,4,0,3,1
11799,61248,0,0,141,141,0,1,0,1,0
51565,32193,0,0,69,69,0,1,0,1,0
12509,7125,6123,1892,228,189,39,2,0,2,0
14471,2887,10739,2887,258,199,59,3,0,2,0
55164,9047,0,0,134,134,0,1,0,1,0
20176,29780,0,0,103,103,0,1,0,1,0
17021,3389,17021,3389,293,223,70,4,0,3,1
52309,33225,0,0,62,62,0,1,0,1,0
18695,3389,18695,3389,293,223,70,4,0,3,1
29339,3389,29339,3389,293,223,70,4,0,3,1
22162,730,2360,729,111,96,15,1,0,1,0
52799,33457,0,0,126,126,0,1,0,1,0
49178,31652,0,0,145,145,0,1,0,1,0
49148,31398,0,0,146,146,0,1,0,1,0
7835,61248,0,0,139,139,0,1,0,1,0
13496,25773,0,0,149,149,0,1,0,1,0
12252,61248,0,0,139,139,0,1,0,1,0
51378,31652,0,0,69,69,0,1,0,1,0
11270,61170,0,0,143,143,0,1,0,1,0
6480,25773,0,0,141,141,0,1,0,1,0
49943,3389,49943,3389,293,223,70,4,0,3,1
49095,30176,0,0,148,148,0,1,0,1,0
24632,23021,0,0,116,116,0,1,0,1,0
50227,33055,0,0,111,111,0,1,0,1,0
13094,25773,0,0,139,139,0,1,0,1,0
18136,21937,0,0,101,101,0,1,0,1,0
22408,33923,0,0,62,62,0,1,0,1,0
12617,25773,0,0,139,139,0,1,0,1,0
29069,1412,0,0,83,83,0,1,0,1,0
12938,25773,0,0,150,150,0,1,0,1,0
49160,33948,0,0,146,146,0,1,0,1,0
49683,33547,0,0,129,129,0,1,0,1,0
49160,33481,0,0,146,146,0,1,0,1,0
14810,3389,14810,3389,293,223,70,4,0,3,1
50575,34021,0,0,111,111,0,1,0,1,0
11243,3389,11243,3389,293,223,70,4,1,3,1
6572,24216,0,0,126,126,0,1,0,1,0
8503,61248,0,0,139,139,0,1,0,1,0
7702,27146,0,0,156,156,0,1,0,1,0
37884,3389,37884,3389,293,223,70,4,1,3,1
11410,3389,11410,3389,293,223,70,4,1,3,1
16534,19518,0,0,78,78,0,1,0,1,0
29175,30135,0,0,102,102,0,1,0,1,0
12411,25610,0,0,137,137,0,1,0,1,0
9318,25773,0,0,140,140,0,1,0,1,0
35228,60575,0,0,105,105,0,1,0,1,0
51824,33498,0,0,80,80,0,1,0,1,0
60989,57068,0,0,133,133,0,1,0,1,0
10371,25773,0,0,153,153,0,1,0,1,0
16416,3389,16416,3389,293,223,70,4,0,3,1
27149,705,0,0,72,72,0,1,0,1,0
21102,3389,21102,3389,293,223,70,4,0,3,1
50446,32543,0,0,114,114,0,1,0,1,0
28521,26855,0,0,136,136,0,1,0,1,0
19028,27649,0,0,124,124,0,1,0,1,0
11879,3389,11879,3389,293,223,70,4,1,3,1
20743,3389,20743,3389,293,223,70,4,0,3,1
17907,3389,17907,3389,293,223,70,4,0,3,1
45896,34021,0,0,131,131,0,1,0,1,0
27300,25020,0,0,139,139,0,1,0,1,0
16693,3389,16693,3389,293,223,70,4,0,3,1
50094,31652,0,0,113,113,0,1,0,1,0
17222,3389,17222,3389,293,223,70,4,0,3,1
19760,1469,5462,1468,162,131,30,2,0,1,0
13278,8989,3706,1145,197,173,23,2,0,1,0
22065,61248,0,0,158,158,0,1,0,1,0
10222,61248,0,0,141,141,0,1,0,1,0
11569,61248,0,0,139,139,0,1,0,1,0
33919,3389,33919,3389,293,223,70,4,0,3,1
12751,57744,0,0,132,132,0,1,0,1,0
42501,5618,0,0,145,145,0,1,0,1,0
50247,32797,0,0,107,107,0,1,0,1,0
51737,31652,0,0,62,62,0,1,0,1,0
13695,55437,0,0,125,125,0,1,0,1,0
51559,31652,0,0,69,69,0,1,0,1,0
7708,61248,0,0,139,139,0,1,0,1,0
27971,60948,0,0,134,134,0,1,0,1,0
26616,31716,0,0,84,84,0,1,0,1,0
13913,3389,13913,3389,293,223,70,4,0,3,1
4939,54173,0,0,141,141,0,1,0,1,0
8695,61248,0,0,139,139,0,1,0,1,0
4897,54053,0,0,141,141,0,1,0,1,0
11387,3389,11387,3389,293,223,70,4,0,3,1
11193,61248,0,0,144,144,0,1,0,1,0
5375,25773,0,0,148,148,0,1,0,1,0
9572,57276,0,0,127,127,0,1,0,1,0
6959,25773,0,0,153,153,0,1,0,1,0
27911,33838,0,0,63,63,0,1,0,1,0
